,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
927,927,70.50284824997652,753.0,279499.0,300,0.25,12000
928,928,70.57777304202318,753.0,279800.0,300,0.25,12000
929,929,70.65263341704849,753.0,280101.0,300,0.25,12000
930,930,70.72786079207435,753.0,280402.0,300,0.25,12000
931,931,70.80338354199193,753.0,280703.0,300,0.25,12000
932,932,70.87903012498282,754.0,281005.0,300,0.25,12000
933,933,70.95426637504715,754.0,281306.0,300,0.25,12000
934,934,71.02939916704781,754.0,281607.0,300,0.25,12000
935,935,71.10459058405831,754.0,281908.0,300,0.25,12000
936,936,71.1797162500443,754.0,282209.0,300,0.25,12000
937,937,71.25499541696627,754.0,282510.0,300,0.25,12000
938,938,71.33026570896618,754.0,282811.0,300,0.25,12000
939,939,71.4057534589665,754.0,283112.0,300,0.25,12000
940,940,71.48083966702688,754.0,283413.0,300,0.25,12000
941,941,71.55598458403256,754.0,283714.0,300,0.25,12000
942,942,71.63150629203301,754.0,284015.0,300,0.25,12000
943,943,71.70708141697105,754.0,284316.0,300,0.25,12000
944,944,71.78232991707046,754.0,284617.0,300,0.25,12000
945,945,71.85748708399478,754.0,284918.0,300,0.25,12000
946,946,71.93242983403616,754.0,285219.0,300,0.25,12000
947,947,72.00986079208087,754.0,285520.0,300,0.25,12000
948,948,72.08644504204858,754.0,285821.0,300,0.25,12000
949,949,72.1617552919779,754.0,286122.0,300,0.25,12000
950,950,72.23675654199906,754.0,286423.0,300,0.25,12000
951,951,72.3118955839891,754.0,286724.0,300,0.25,12000
952,952,72.38766600005329,754.0,287025.0,300,0.25,12000
953,953,72.46364445902873,755.0,287327.0,300,0.25,12000
954,954,72.53942225000355,755.0,287628.0,300,0.25,12000
955,955,72.61569566698745,755.0,287929.0,300,0.25,12000
956,956,72.69155112502631,755.0,288230.0,300,0.25,12000
957,957,72.76712012500502,755.0,288531.0,300,0.25,12000
958,958,72.84246733400505,755.0,288832.0,300,0.25,12000
959,959,72.91759575007018,755.0,289133.0,300,0.25,12000
960,960,72.99304145900533,755.0,289434.0,300,0.25,12000
961,961,73.06858062499668,755.0,289735.0,300,0.25,12000
962,962,73.1437566250097,755.0,290036.0,300,0.25,12000
963,963,73.21893995907158,755.0,290337.0,300,0.25,12000
964,964,73.29411166696809,755.0,290638.0,300,0.25,12000
965,965,73.36917987500783,755.0,290939.0,300,0.25,12000
966,966,73.44423237501178,755.0,291240.0,300,0.25,12000
967,967,73.51946795906406,755.0,291541.0,300,0.25,12000
968,968,73.59453458397184,755.0,291842.0,300,0.25,12000
969,969,73.66926250001416,755.0,292143.0,300,0.25,12000
970,970,73.74454624997452,755.0,292444.0,300,0.25,12000
971,971,73.81951020902488,755.0,292745.0,300,0.25,12000
972,972,73.89426845905837,755.0,293046.0,300,0.25,12000
973,973,73.96927445905749,755.0,293347.0,300,0.25,12000
974,974,74.04637325007934,755.0,293648.0,300,0.25,12000
975,975,74.12245304207318,755.0,293949.0,300,0.25,12000
976,976,74.19807454198599,755.0,294250.0,300,0.25,12000
977,977,74.27337754203472,755.0,294551.0,300,0.25,12000
978,978,74.34819358401,755.0,294852.0,300,0.25,12000
979,979,74.42342220898718,755.0,295153.0,300,0.25,12000
980,980,74.49844087497331,755.0,295454.0,300,0.25,12000
981,981,74.57351070898585,755.0,295755.0,300,0.25,12000
982,982,74.64962879207451,755.0,296056.0,300,0.25,12000
983,983,74.72579675004818,755.0,296357.0,300,0.25,12000
984,984,74.80412316706497,755.0,296658.0,300,0.25,12000
985,985,74.88093833404128,757.0,296960.0,300,0.25,12000
986,986,74.95821125002112,757.0,297261.0,300,0.25,12000
987,987,75.0338372499682,757.0,297562.0,300,0.25,12000
988,988,75.1102567500202,757.0,297863.0,300,0.25,12000
989,989,75.18666333402507,757.0,298164.0,300,0.25,12000
990,990,75.26295250002295,757.0,298465.0,300,0.25,12000
991,991,75.33903929207008,757.0,298766.0,300,0.25,12000
992,992,75.41502795903943,757.0,299067.0,300,0.25,12000
993,993,75.49004720908124,757.0,299368.0,300,0.25,12000
994,994,75.56512820906937,757.0,299669.0,300,0.25,12000
995,995,75.64126337505877,757.0,299970.0,300,0.25,12000
996,996,75.71657945902552,757.0,300271.0,300,0.25,12000
997,997,75.79202604200691,757.0,300572.0,300,0.25,12000
998,998,75.8682856670348,757.0,300873.0,300,0.25,12000
999,999,75.9472053750651,758.0,301175.0,300,0.25,12000
1000,1000,76.02418408403173,758.0,301476.0,300,0.25,12000
1001,1001,76.10857658402529,758.0,301777.0,300,0.25,12000
1002,1002,76.18755016697105,758.0,302078.0,300,0.25,12000
1003,1003,76.26514037500601,758.0,302379.0,300,0.25,12000
1004,1004,76.3412967500044,758.0,302680.0,300,0.25,12000
1005,1005,76.41663416707888,758.0,302981.0,300,0.25,12000
1006,1006,76.49212108401116,758.0,303282.0,300,0.25,12000
1007,1007,76.57000837498344,758.0,303583.0,300,0.25,12000
1008,1008,76.64701995905489,759.0,303885.0,300,0.25,12000
1009,1009,76.7237045840593,759.0,304186.0,300,0.25,12000
1010,1010,76.79973433399573,759.0,304487.0,300,0.25,12000
1011,1011,76.87582812504843,759.0,304788.0,300,0.25,12000
1012,1012,76.95074900006875,759.0,305089.0,300,0.25,12000
1013,1013,77.02581766701769,759.0,305390.0,300,0.25,12000
1014,1014,77.10127766698133,759.0,305691.0,300,0.25,12000
1015,1015,77.17614220897667,759.0,305992.0,300,0.25,12000
1016,1016,77.2515787499724,759.0,306293.0,300,0.25,12000
1017,1017,77.32744262507185,759.0,306594.0,300,0.25,12000
1018,1018,77.4034847089788,759.0,306895.0,300,0.25,12000
1019,1019,77.48031087499112,759.0,307196.0,300,0.25,12000
1020,1020,77.55670054198708,759.0,307497.0,300,0.25,12000
1021,1021,77.63264058402274,759.0,307798.0,300,0.25,12000
1022,1022,77.70878300000913,759.0,308099.0,300,0.25,12000
1023,1023,77.78444270906039,759.0,308400.0,300,0.25,12000
1024,1024,77.86000333400443,759.0,308701.0,300,0.25,12000
1025,1025,77.9353030420607,759.0,309002.0,300,0.25,12000
1026,1026,78.01052620902192,759.0,309303.0,300,0.25,12000
1027,1027,78.08577766700182,759.0,309604.0,300,0.25,12000
1028,1028,78.16396949999034,759.0,309905.0,300,0.25,12000
1029,1029,78.24075125006493,759.0,310206.0,300,0.25,12000
1030,1030,78.31668158399407,759.0,310507.0,300,0.25,12000
1031,1031,78.39191716699861,760.0,310809.0,300,0.25,12000
1032,1032,78.46693070908077,760.0,311110.0,300,0.25,12000
1033,1033,78.54231483407784,760.0,311411.0,300,0.25,12000
1034,1034,78.61744483397342,760.0,311712.0,300,0.25,12000
1035,1035,78.692440334009,760.0,312013.0,300,0.25,12000
1036,1036,78.76818016706966,760.0,312314.0,300,0.25,12000
1037,1037,78.84587454202119,760.0,312615.0,300,0.25,12000
1038,1038,78.92355241707992,760.0,312916.0,300,0.25,12000
1039,1039,78.99989325006027,760.0,313217.0,300,0.25,12000
1040,1040,79.075827499968,760.0,313518.0,300,0.25,12000
1041,1041,79.15119674999733,760.0,313819.0,300,0.25,12000
1042,1042,79.2268695840612,760.0,314120.0,300,0.25,12000
1043,1043,79.3029825000558,760.0,314421.0,300,0.25,12000
1044,1044,79.37823937507346,760.0,314722.0,300,0.25,12000
1045,1045,79.45353749999776,760.0,315023.0,300,0.25,12000
1046,1046,79.52843954204582,760.0,315324.0,300,0.25,12000
1047,1047,79.60310191707686,760.0,315625.0,300,0.25,12000
1048,1048,79.67766875005327,760.0,315926.0,300,0.25,12000
1049,1049,79.75280283403117,760.0,316227.0,300,0.25,12000
1050,1050,79.82792625005823,760.0,316528.0,300,0.25,12000
1051,1051,79.90278862498235,760.0,316829.0,300,0.25,12000
1052,1052,79.97750654199626,760.0,317130.0,300,0.25,12000
1053,1053,80.05304570903536,760.0,317431.0,300,0.25,12000
1054,1054,80.12832483404782,760.0,317732.0,300,0.25,12000
1055,1055,80.20604983402882,760.0,318033.0,300,0.25,12000
1056,1056,80.2822388340719,760.0,318334.0,300,0.25,12000
1057,1057,80.35830904205795,760.0,318635.0,300,0.25,12000
1058,1058,80.43319029198028,760.0,318936.0,300,0.25,12000
1059,1059,80.50840250006877,760.0,319237.0,300,0.25,12000
1060,1060,80.58426879206672,761.0,319539.0,300,0.25,12000
1061,1061,80.65976520907134,761.0,319840.0,300,0.25,12000
1062,1062,80.73468779202085,761.0,320141.0,300,0.25,12000
1063,1063,80.81048020906746,761.0,320442.0,300,0.25,12000
1064,1064,80.88568512501661,761.0,320743.0,300,0.25,12000
1065,1065,80.96078687498812,761.0,321044.0,300,0.25,12000
1066,1066,81.0362524590455,761.0,321345.0,300,0.25,12000
1067,1067,81.11157645902131,761.0,321646.0,300,0.25,12000
1068,1068,81.18629116704687,761.0,321947.0,300,0.25,12000
1069,1069,81.26139366696589,761.0,322248.0,300,0.25,12000
1070,1070,81.3358661250677,761.0,322549.0,300,0.25,12000
1071,1071,81.41048500000034,761.0,322850.0,300,0.25,12000
1072,1072,81.48597416700795,761.0,323151.0,300,0.25,12000
1073,1073,81.56084987497889,761.0,323452.0,300,0.25,12000
1074,1074,81.63567850005347,761.0,323753.0,300,0.25,12000
1075,1075,81.71104533399921,761.0,324054.0,300,0.25,12000
1076,1076,81.78617345902603,761.0,324355.0,300,0.25,12000
1077,1077,81.86089387501124,761.0,324656.0,300,0.25,12000
1078,1078,81.9361626249738,761.0,324957.0,300,0.25,12000
1079,1079,82.0120050420519,761.0,325258.0,300,0.25,12000
1080,1080,82.08732237503864,761.0,325559.0,300,0.25,12000
1081,1081,82.16329866705928,761.0,325860.0,300,0.25,12000
1082,1082,82.24171204201411,761.0,326161.0,300,0.25,12000
1083,1083,82.31769441696815,761.0,326462.0,300,0.25,12000
1084,1084,82.39338658400811,761.0,326763.0,300,0.25,12000
1085,1085,82.47038795903791,761.0,327064.0,300,0.25,12000
1086,1086,82.54616541706491,761.0,327365.0,300,0.25,12000
1087,1087,82.6218939590035,761.0,327666.0,300,0.25,12000
1088,1088,82.69684954197146,761.0,327967.0,300,0.25,12000
1089,1089,82.77164254197851,761.0,328268.0,300,0.25,12000
1090,1090,82.84712375001982,761.0,328569.0,300,0.25,12000
1091,1091,82.92270208406262,761.0,328870.0,300,0.25,12000
1092,1092,82.99742637504824,761.0,329171.0,300,0.25,12000
1093,1093,83.07282179198228,761.0,329472.0,300,0.25,12000
1094,1094,83.14806662499905,761.0,329773.0,300,0.25,12000
1095,1095,83.22376195900142,761.0,330074.0,300,0.25,12000
1096,1096,83.30009766703006,761.0,330375.0,300,0.25,12000
1097,1097,83.37607170897536,761.0,330676.0,300,0.25,12000
1098,1098,83.45123295905069,761.0,330977.0,300,0.25,12000
1099,1099,83.52715624996927,761.0,331278.0,300,0.25,12000
1100,1100,83.60281825007405,761.0,331579.0,300,0.25,12000
1101,1101,83.67775233404245,761.0,331880.0,300,0.25,12000
1102,1102,83.75339712505229,761.0,332181.0,300,0.25,12000
1103,1103,83.82889329199679,761.0,332482.0,300,0.25,12000
1104,1104,83.90351066703442,761.0,332783.0,300,0.25,12000
1105,1105,83.97880062507465,761.0,333084.0,300,0.25,12000
1106,1106,84.05362062505446,761.0,333385.0,300,0.25,12000
1107,1107,84.12826829205733,761.0,333686.0,300,0.25,12000
1108,1108,84.203408166999,761.0,333987.0,300,0.25,12000
1109,1109,84.28189674997702,761.0,334288.0,300,0.25,12000
1110,1110,84.35776520904619,761.0,334589.0,300,0.25,12000
1111,1111,84.43341866706032,761.0,334890.0,300,0.25,12000
1112,1112,84.50851499999408,761.0,335191.0,300,0.25,12000
1113,1113,84.58345291705336,761.0,335492.0,300,0.25,12000
1114,1114,84.65873108396772,761.0,335793.0,300,0.25,12000
1115,1115,84.73423295898829,761.0,336094.0,300,0.25,12000
1116,1116,84.80911016697064,761.0,336395.0,300,0.25,12000
1117,1117,84.88433054205962,761.0,336696.0,300,0.25,12000
1118,1118,84.95910416706465,761.0,336997.0,300,0.25,12000
1119,1119,85.0339280840708,761.0,337298.0,300,0.25,12000
1120,1120,85.10961091704667,761.0,337599.0,300,0.25,12000
1121,1121,85.18538154207636,761.0,337900.0,300,0.25,12000
1122,1122,85.26037195906974,761.0,338201.0,300,0.25,12000
1123,1123,85.3357923340518,761.0,338502.0,300,0.25,12000
1124,1124,85.41095849999692,761.0,338803.0,300,0.25,12000
1125,1125,85.48582508403342,761.0,339104.0,300,0.25,12000
1126,1126,85.56078525003977,761.0,339405.0,300,0.25,12000
1127,1127,85.63603679207154,761.0,339706.0,300,0.25,12000
1128,1128,85.7109485840192,761.0,340007.0,300,0.25,12000
1129,1129,85.78640033397824,761.0,340308.0,300,0.25,12000
1130,1130,85.86165183398407,761.0,340609.0,300,0.25,12000
1131,1131,85.93641483399551,761.0,340910.0,300,0.25,12000
1132,1132,86.0118959590327,761.0,341211.0,300,0.25,12000
1133,1133,86.0863928339677,761.0,341512.0,300,0.25,12000
1134,1134,86.16131487500388,761.0,341813.0,300,0.25,12000
1135,1135,86.23677070904523,761.0,342114.0,300,0.25,12000
1136,1136,86.31426512508187,761.0,342415.0,300,0.25,12000
1137,1137,86.39021416706964,761.0,342716.0,300,0.25,12000
1138,1138,86.46617658401374,761.0,343017.0,300,0.25,12000
1139,1139,86.5410392920021,761.0,343318.0,300,0.25,12000
1140,1140,86.61614670907147,761.0,343619.0,300,0.25,12000
1141,1141,86.6913604590809,761.0,343920.0,300,0.25,12000
1142,1142,86.76691537501756,761.0,344221.0,300,0.25,12000
1143,1143,86.84222354204394,761.0,344522.0,300,0.25,12000
1144,1144,86.91713316703681,761.0,344823.0,300,0.25,12000
1145,1145,86.99265520903282,761.0,345124.0,300,0.25,12000
1146,1146,87.0679624590557,761.0,345425.0,300,0.25,12000
1147,1147,87.14330708398484,761.0,345726.0,300,0.25,12000
1148,1148,87.21870175004005,761.0,346027.0,300,0.25,12000
1149,1149,87.2941484170733,761.0,346328.0,300,0.25,12000
1150,1150,87.36920937499963,761.0,346629.0,300,0.25,12000
1151,1151,87.4444730420364,761.0,346930.0,300,0.25,12000
1152,1152,87.5197633340722,761.0,347231.0,300,0.25,12000
1153,1153,87.59478145907633,761.0,347532.0,300,0.25,12000
1154,1154,87.6697755419882,761.0,347833.0,300,0.25,12000
1155,1155,87.74530395900365,761.0,348134.0,300,0.25,12000
1156,1156,87.82019116706215,761.0,348435.0,300,0.25,12000
1157,1157,87.89540737506468,761.0,348736.0,300,0.25,12000
1158,1158,87.97059945901856,761.0,349037.0,300,0.25,12000
1159,1159,88.04520704201423,761.0,349338.0,300,0.25,12000
1160,1160,88.12026308407076,761.0,349639.0,300,0.25,12000
1161,1161,88.19547899998724,761.0,349940.0,300,0.25,12000
1162,1162,88.27019762503915,761.0,350241.0,300,0.25,12000
1163,1163,88.34833287505899,761.0,350542.0,300,0.25,12000
1164,1164,88.42493995907716,761.0,350843.0,300,0.25,12000
1165,1165,88.50031695899088,761.0,351144.0,300,0.25,12000
1166,1166,88.5763120839838,761.0,351445.0,300,0.25,12000
1167,1167,88.65119020896964,761.0,351746.0,300,0.25,12000
1168,1168,88.72664241702296,761.0,352047.0,300,0.25,12000
1169,1169,88.80196604202501,761.0,352348.0,300,0.25,12000
1170,1170,88.87714437500108,761.0,352649.0,300,0.25,12000
1171,1171,88.95216754206922,761.0,352950.0,300,0.25,12000
1172,1172,89.02727950003464,761.0,353251.0,300,0.25,12000
1173,1173,89.10292275005486,761.0,353552.0,300,0.25,12000
1174,1174,89.17950412502978,761.0,353853.0,300,0.25,12000
1175,1175,89.25555737502873,761.0,354154.0,300,0.25,12000
1176,1176,89.33125766704325,761.0,354455.0,300,0.25,12000
1177,1177,89.40610479202587,761.0,354756.0,300,0.25,12000
1178,1178,89.4816982090706,761.0,355057.0,300,0.25,12000
1179,1179,89.55703575001098,761.0,355358.0,300,0.25,12000
1180,1180,89.63219908403698,761.0,355659.0,300,0.25,12000
1181,1181,89.70744883397128,761.0,355960.0,300,0.25,12000
1182,1182,89.78205158398487,761.0,356261.0,300,0.25,12000
1183,1183,89.85680816706736,761.0,356562.0,300,0.25,12000
1184,1184,89.93184479197953,761.0,356863.0,300,0.25,12000
1185,1185,90.00687416701112,761.0,357164.0,300,0.25,12000
